isbn,inrIsbn,format,currency,price,distributor1id,distributor2id,distributor3id,division,subject,status
9780415487061,,HB,INR,3995.00,902M08,,,CRC,Civil & Mechanical Engineering,Print on Demand
9780415502962,,PB,GBP,15.99,902M08,,,Built Environment,Architecture,Print on Demand
9780415533669,,PB,GBP,19.99,902M08,,,Built Environment,Architecture,Print on Demand
9780415592307,,PB,GBP,17.99,902M08,,,Built Environment,Architecture,AVAILABLE
9780415615280,,PB,GBP,31.00,902M08,,,Built Environment,Architecture,AVAILABLE
9780415824989,,PB,GBP,24.99,902M08,,,Built Environment,Architecture,Auto Stock Replenishment
9780419161202,,PB,GBP,29.99,902M08,,,Built Environment,Architecture,Print on Demand
9780419161301,9781138653542,PB,GBP,29.99,902M08,,,Built Environment,Architecture,AVAILABLE
9780419225201,,HB,INR,4495.00,902M08,,,CRC,Civil & Mechanical Engineering,Print on Demand
9780582212558,,PB,GBP,24.99,902M08,,,Built Environment,Construction,Print on Demand
9780582212572,,PB,GBP,14.99,902M08,,,Built Environment,Construction,Print on Demand
9780582212596,,PB,GBP,19.99,902M08,,,Built Environment,Construction,Print on Demand
9780582219236,,PB,GBP,19.99,902M08,,,Built Environment,Construction,Print on Demand
9780582229686,9781138653573,PB,GBP,9.99,902M08,,,Built Environment,Construction,Print on Demand
9780582231399,9781138653627,PB,GBP,9.99,902M08,,,Built Environment,Construction,Print on Demand
9780582236523,9781138653641,PB,GBP,9.99,902M08,,,Built Environment,Construction,Print on Demand
9780582245211,,PB,GBP,30.99,902M08,,,Built Environment,Construction,Print on Demand
9780582258778,,PB,GBP,14.99,902M08,,,Built Environment,Construction,Print on Demand
9780582301542,,PB,GBP,34.99,902M08,,,Social Sciences,Geography,Print on Demand
9780700710386,,PB,GBP,18.99,902M08,,,Social Sciences,Asian Studies,Print on Demand
9780748404407,,HB,INR,3995.00,902M08,,,CRC,Life Science,Print on Demand
9780748406203,,PB,INR,9995.00,902M08,,,CRC,Chemistry,Print on Demand
9780748407453,,HB,INR,2495.00,902M08,,,CRC,Life Science,Out Of Print
9780748743780,,PB,INR,1995.00,902M08,,,CRC,Chemistry,Print on Demand
9780748775163,,PB,INR,550.00,902M08,,,CRC,Chemistry,Out Of Print
9780750635851,,PB,GBP,20.99,902M08,,,Built Environment,Architecture,Print on Demand
9780750643917,,PB,INR,495.00,902M08,,,Social Sciences,Business,Print on Demand
9780750644365,,PB,GBP,20.99,902M08,,,Built Environment,Architecture,Print on Demand
9780750647854,,PB,GBP,14.99,902M08,,,Built Environment,Architecture,Print on Demand
9780750650519,,PB,GBP,39.99,902M08,,,Built Environment,Construction,Print on Demand
9780750652469,,PB,GBP,19.99,902M08,,,Built Environment,Architecture,Print on Demand
9780750654517,,PB,GBP,29.99,902M08,,,Built Environment,Architecture,Print on Demand
9780750655118,,PB,GBP,29.99,902M08,,,Built Environment,Architecture,Print on Demand
9780750656047,,PB,GBP,19.99,902M08,,,Built Environment,Architecture,Print on Demand
9780750657938,,PB,GBP,19.99,902M08,,,Built Environment,Architecture,Auto Stock Replenishment
9780750658638,,PB,GBP,34.99,902M08,,,Built Environment,Architecture,Print on Demand
9780750659338,,PB,GBP,19.99,902M08,,,Built Environment,Architecture,Print on Demand
9780750661249,,PB,GBP,20.99,902M08,,,Built Environment,Architecture,Print on Demand
9780750663090,,PB,GBP,25.99,902M08,,,Built Environment,Architecture,Print on Demand
9780750663748,,PB,GBP,24.99,902M08,,,Built Environment,Architecture,Print on Demand
9780750664486,,PB,GBP,14.99,902M08,,,Built Environment,Architecture,Auto Stock Replenishment
9780750667241,,PB,GBP,17.99,902M08,,,Built Environment,Architecture,Print on Demand
9780750685023,,PB,GBP,34.99,902M08,,,Built Environment,Architecture,Print on Demand
9780824700485,,HB,INR,4495.00,902M08,,,CRC,Materials & Chemical Engineering,Print on Demand
9780824701154,,PB,INR,595.00,902M08,,,CRC,Chemistry,Print on Demand
9780824701307,,HB,INR,3195.00,902M08,,,CRC,Statistics,Order To Order
9780824701628,,HB,INR,3995.00,902M08,,,CRC,Life Science,Print on Demand
9780824702045,,PB,INR,4995.00,902M08,,,CRC,Life Science,Print on Demand
9780824702540,,PB,INR,6995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824702564,,PB,INR,2995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824704490,,PB,INR,4995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824704544,,PB,INR,6995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824704551,,PB,INR,4495.00,902M08,,,CRC,Chemistry,Print on Demand
9780824704735,,PB,INR,3995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824705282,,PB,INR,5995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824705473,,PB,INR,5995.00,902M08,,,CRC,Life Science,Print on Demand
9780824705800,,HB,INR,3495.00,902M08,,,CRC,Life Science,Print on Demand
9780824705992,,PB,INR,5995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824706005,,PB,INR,7995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824706074,,HB,INR,3195.00,902M08,,,CRC,Chemistry,Print on Demand
9780824706869,9781498770927,HB,INR,8995.00,902M08,,,CRC,Food & Nutrition,Print on Demand
9780824707262,,PB,INR,4995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824707637,,HB,INR,3195.00,902M08,,,CRC,Statistics,Print on Demand
9780824707934,,PB,INR,6495.00,902M08,,,CRC,Food & Nutrition,Print on Demand
9780824708047,,HB,INR,3995.00,902M08,,,CRC,Life Science,Print on Demand
9780824708627,,HB,INR,3995.00,902M08,,,CRC,Life Science,Print on Demand
9780824708818,,PB,INR,3495.00,902M08,,,CRC,Chemistry,Print on Demand
9780824708955,,HB,INR,5995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824709624,,PB,INR,2495.00,902M08,,,CRC,Chemistry,Out Of Print
9780824709839,9781498770972,HB,INR,7995.00,902M08,,,CRC,Materials & Chemical Engineering,Print on Demand
9780824709860,,PB,INR,8495.00,902M08,,,CRC,Chemistry,Print on Demand
9780824709952,,HB,INR,5995.00,902M08,,,CRC,Civil & Mechanical Engineering,Print on Demand
9780824717032,,HB,INR,4195.00,902M08,,,CRC,Chemistry,Print on Demand
9780824719210,,PB,INR,3195.00,902M08,,,CRC,Chemistry,Print on Demand
9780824719791,,PB,INR,6995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824719814,,HB,INR,3495.00,902M08,,,CRC,Chemistry,Print on Demand
9780824719920,,PB,INR,8495.00,902M08,,,CRC,Chemistry,Print on Demand
9780824719951,,HB,INR,3195.00,902M08,,,CRC,Life Science,Print on Demand
9780824722470,,PB,INR,2995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824724238,,PB,INR,4995.00,902M08,,,CRC,Chemistry,Order To Order
9780824725228,,PB,INR,3995.00,902M08,,,CRC,Chemistry,Order To Order
9780824725327,,HB,INR,4995.00,902M08,,,CRC,Life Science,Print on Demand
9780824725389,,HB,INR,3995.00,902M08,,,CRC,Life Science,Print on Demand
9780824726959,9781498770958,HB,INR,4995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824727376,9781498771115,HB,INR,2995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824740146,,HB,INR,4195.00,902M08,,,CRC,Chemistry,Order To Order
9780824740184,,PB,INR,6995.00,902M08,,,CRC,Life Science,Print on Demand
9780824740788,,HB,INR,5995.00,902M08,,,CRC,Life Science,Print on Demand
9780824740986,,PB,INR,3195.00,902M08,,,CRC,Chemistry,Print on Demand
9780824742744,,PB,INR,3495.00,902M08,,,CRC,Chemistry,Print on Demand
9780824742935,,HB,INR,5295.00,902M08,,,CRC,Life Science,Order To Order
9780824747749,,HB,INR,3995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824747756,9781498771177,HB,INR,2995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824748050,,HB,INR,4495.00,902M08,,,CRC,Life Science,Print on Demand
9780824750565,,PB,INR,15995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824750626,,HB,INR,2995.00,902M08,,,CRC,Chemistry,Order To Order
9780824750633,,HB,INR,3795.00,902M08,,,CRC,Chemistry,Print on Demand
9780824753207,,HB,INR,4995.00,902M08,,,CRC,Life Science,Print on Demand
9780824753559,,PB,INR,7995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824753849,,HB,INR,3995.00,902M08,,,CRC,Electrical Engineering,Print on Demand
9780824753849,,HB,INR,3995.00,902M08,,,,,unknown
9780824754655,,HB,INR,4995.00,902M08,,,CRC,Life Science,Print on Demand
9780824754730,9781498771108,HB,INR,7495.00,902M08,,,CRC,Chemistry,AVAILABLE
9780824756550,,PB,INR,6495.00,902M08,,,CRC,Life Science,Print on Demand
9780824757533,,HB,INR,3995.00,902M08,,,CRC,Life Science,Print on Demand
9780824758141,,HB,INR,3195.00,902M08,,,CRC,Chemistry,AVAILABLE
9780824758370,,HB,INR,3495.00,902M08,,,CRC,Chemistry,AVAILABLE
9780824758394,,PB,INR,7495.00,902M08,,,CRC,Life Science,Out Of Print
9780824759247,,HB,INR,4495.00,902M08,,,CRC,Life Science,Print on Demand
9780824766108,,HB,INR,4995.00,902M08,,,CRC,Life Science,Print on Demand
9780824768492,,HB,INR,3195.00,902M08,,,CRC,Chemistry,Print on Demand
9780824769062,,HB,INR,4995.00,902M08,,,CRC,Allied Hlth & Biomed Sci,Temporarily Out Of Stock
9780824774844,,HB,INR,3995.00,902M08,,,CRC,Allied Hlth & Biomed Sci,Temporarily Out Of Stock
9780824775438,,PB,INR,7495.00,902M08,,,CRC,Chemistry,Print on Demand
9780824775483,,PB,INR,5495.00,902M08,,,CRC,Chemistry,Print on Demand
9780824775711,,HB,INR,4995.00,902M08,,,CRC,Electrical Engineering,Print on Demand
9780824777227,,PB,INR,5995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824777609,,HB,INR,4995.00,902M08,,,CRC,Allied Hlth & Biomed Sci,Out Of Print
9780824778361,,HB,INR,4495.00,902M08,,,CRC,Allied Hlth & Biomed Sci,Out Of Print
9780824778590,,HB,INR,4995.00,902M08,,,CRC,Life Science,Print on Demand
9780824780852,,HB,INR,4995.00,902M08,,,CRC,Life Science,Print on Demand
9780824781170,,HB,INR,3295.00,902M08,,,CRC,Statistics,Print on Demand
9780824782108,,HB,INR,3995.00,902M08,,,CRC,Life Science,Print on Demand
9780824782795,,PB,INR,2995.00,902M08,,,CRC,Food & Nutrition,Print on Demand
9780824782931,,HB,INR,3995.00,902M08,,,CRC,Life Science,Print on Demand
9780824783464,,PB,INR,2495.00,902M08,,,CRC,Chemistry,Print on Demand
9780824785956,,HB,INR,2995.00,902M08,,,CRC,Allied Hlth & Biomed Sci,Out Of Print
9780824787011,,PB,INR,7995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824790028,,PB,INR,4995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824790172,,HB,INR,4995.00,902M08,,,CRC,Allied Hlth & Biomed Sci,Out Of Print
9780824790219,,HB,INR,3195.00,902M08,,,CRC,Chemistry,Print on Demand
9780824790905,,PB,INR,3295.00,902M08,,,CRC,Chemistry,Print on Demand
9780824791438,,HB,INR,3495.00,902M08,,,CRC,Chemistry,Order To Order
9780824792145,,HB,INR,4495.00,902M08,,,CRC,Chemistry,Print on Demand
9780824793364,,HB,INR,3195.00,902M08,,,CRC,Statistics,Print on Demand
9780824793432,,PB,INR,7995.00,902M08,,,CRC,Food & Nutrition,Print on Demand
9780824793555,,PB,INR,4995.00,902M08,,,CRC,Food & Nutrition,Print on Demand
9780824793661,,PB,INR,2995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824794446,,HB,INR,3995.00,902M08,,,CRC,Chemistry,Out Of Print
9780824794453,9781498771184,HB,,TBA,902M08,,,CRC,Chemistry,Print on Demand
9780824794606,,HB,INR,3195.00,902M08,,,CRC,Chemistry,AVAILABLE
9780824795627,,HB,INR,5995.00,902M08,,,CRC,Civil & Mechanical Engineering,Print on Demand
9780824797270,,HB,INR,4995.00,902M08,,,CRC,Allied Hlth & Biomed Sci,Out Of Print
9780824797355,,PB,INR,4995.00,902M08,,,CRC,Life Science,Print on Demand
9780824797454,,HB,INR,4495.00,902M08,,,CRC,Allied Hlth & Biomed Sci,Out Of Print
9780824797508,,HB,INR,2995.00,902M08,,,CRC,Materials & Chemical Engineering,Out Of Print
9780824797539,,HB,INR,3995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824797768,,HB,INR,2595.00,902M08,,,CRC,Chemistry,Print on Demand
9780824798208,,PB,INR,5995.00,902M08,,,CRC,Food & Nutrition,Print on Demand
9780824798550,,PB,INR,2995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824798635,,HB,INR,4495.00,902M08,,,CRC,Allied Hlth & Biomed Sci,Out Of Print
9780824798673,,HB,INR,5995.00,902M08,,,CRC,Life Science,Print on Demand
9780824798789,,HB,INR,4995.00,902M08,,,CRC,Life Science,Print on Demand
9780824798895,,HB,INR,4995.00,902M08,,,CRC,Life Science,Print on Demand
9780824799816,,HB,INR,3495.00,902M08,,,CRC,Life Science,Print on Demand
9780824799892,,PB,INR,7495.00,902M08,,,CRC,Life Science,Print on Demand
9780849300035,,HB,INR,2595.00,902M08,,,CRC,Materials & Chemical Engineering,Order To Order
9780849308192,9781498770965,HB,INR,2995.00,902M08,,,CRC,Food & Nutrition,Print on Demand
9780849313547,,HB,INR,3995.00,902M08,,,CRC,Chemistry,Print on Demand
9780849313660,,HB,INR,2195.00,902M08,,,CRC,Allied Hlth & Biomed Sci,Print on Demand
9780849313868,,HB,INR,7500.00,902M08,,,CRC,Civil & Mechanical Engineering,Print on Demand
9780849314537,,HB,INR,4995.00,902M08,,,CRC,Medical & Surgery,Print on Demand
9780849316999,,PB,INR,4495.00,902M08,,,CRC,Civil & Mechanical Engineering,Order To Order
9780849317293,,HB,INR,3195.00,902M08,,,CRC,Life Science,Print on Demand
9780849318245,,HB,INR,2595.00,902M08,,,CRC,Life Science,Order To Order
9780849318740,,HB,INR,3995.00,902M08,,,CRC,Life Science,AVAILABLE
9780849318856,,PB,INR,3495.00,902M08,,,CRC,Life Science,Print on Demand
9780849318870,,HB,INR,3195.00,902M08,,,CRC,Life Science,Print on Demand
9780849318870,,PB,INR,2995.00,902M08,,,,,unknown
9780849319129,,PB,INR,3495.00,902M08,,,CRC,Food & Nutrition,Print on Demand
9780849319778,,PB,INR,1995.00,902M08,,,CRC,Life Science,Order To Order
9780849319785,,HB,INR,2495.00,902M08,,,CRC,Life Science,AVAILABLE
9780849319945,,PB,INR,5995.00,902M08,,,CRC,Life Science,Print on Demand
9780849320002,,PB,INR,5995.00,902M08,,,CRC,Civil & Mechanical Engineering,Print on Demand
9780849320217,,HB,INR,6995.00,902M08,,,CRC,Chemistry,Print on Demand
9780849320293,,PB,INR,4995.00,902M08,,,CRC,Life Science,Print on Demand
9780849320347,,PB,INR,2995.00,902M08,,,CRC,Life Science,Print on Demand
9780849323768,,PB,INR,1295.00,902M08,,,CRC,Chemistry,Print on Demand
9780849329494,9781498770477,HB,INR,5995.00,902M08,,,CRC,Biomedical Engineering,Print on Demand
9780849332036,,PB,INR,5995.00,902M08,,,CRC,Life Science,AVAILABLE
9780849336997,,HB,INR,4495.00,902M08,,,CRC,Life Science,Print on Demand
9780849338304,,PB,INR,19995.00,902M08,,,CRC,Life Science,AVAILABLE
9780849338656,,HB,INR,4995.00,902M08,,,CRC,Life Science,Print on Demand
9780849339424,,PB,INR,4495.00,902M08,,,CRC,Chemistry,Order To Order
9780849342721,,HB,INR,3995.00,902M08,,,CRC,Electrical Engineering,AVAILABLE
9780849356520,,HB,INR,4995.00,902M08,,,CRC,Life Science,Print on Demand
9780849364099,9781498770637,HB,INR,4495.00,902M08,,,CRC,Food & Nutrition,Print on Demand
9780849370397,,HB,INR,5995.00,902M08,,,CRC,Materials & Chemical Engineering,Print on Demand
9780849370892,9781498770996,HB,INR,3495.00,902M08,,,CRC,Chemistry,Print on Demand
9780849372582,,HB,INR,4995.00,902M08,,,CRC,Life Science,Print on Demand
9780849372681,,PB,INR,2495.00,902M08,,,CRC,Chemistry,Order To Order
9780849375521,9781498770606,HB,INR,2995.00,902M08,,,CRC,Chemistry,Print on Demand
9780849375910,,HB,INR,4995.00,902M08,,,CRC,Life Science,AVAILABLE
9780849376153,,HB,INR,2495.00,902M08,,,CRC,Life Science,Out Of Print
9780849379505,,PB,INR,2495.00,902M08,,,CRC,Food & Nutrition,Print on Demand
9780849381713,9781498770804,HB,INR,3995.00,902M08,,,CRC,Food & Nutrition,Print on Demand
9780849383311,,HB,INR,4695.00,902M08,,,CRC,Mathematics,AVAILABLE
9780849384035,,PB,INR,11995.00,902M08,,,CRC,Materials & Chemical Engineering,Print on Demand
9780849384158,9781498770576,HB,INR,3995.00,902M08,,,CRC,Civil & Mechanical Engineering,Print on Demand
9780849386817,,PB,INR,2995.00,902M08,,,CRC,Chemistry,Print on Demand
9780849387968,,PB,INR,6995.00,902M08,,,CRC,Chemistry,Print on Demand
9780849391217,9781498771009,HB,INR,4495.00,902M08,,,CRC,Civil & Mechanical Engineering,Print on Demand
9780849393570,9781498771122,HB,INR,4495.00,902M08,,,CRC,Food & Nutrition,Print on Demand
9780849394539,,PB,INR,1995.00,902M08,,,CRC,Life Science,Print on Demand
9780849394669,,HB,INR,1295.00,902M08,,,CRC,Allied Hlth & Biomed Sci,Out Of Print
9780849398711,,HB,INR,749.00,902M08,,,CRC,Electrical Engineering,Print on Demand
9780935184778,,HB,INR,3295.00,902M08,,,CRC,Life Science,Print on Demand
9781138645349,9781138645349,PB,,TBA,902M08,902S41,,Built Environment,Health and Safety,Not yet published
9781138789838,,PB,INR,625.00,902M08,,,Social Sciences,Business,Auto Stock Replenishment
9781138810266,,PB,INR,650.00,902M08,,,Social Sciences,Economics,Auto Stock Replenishment
9781138950801,,PB,GBP,22.99,902M08,,,Built Environment,Architecture,Print on Demand
9781420042948,9781498770460,HB,INR,2495.00,902M08,,,CRC,Materials & Chemical Engineering,Print on Demand
9781420044065,9781498770583,HB,INR,3495.00,902M08,,,CRC,Materials & Chemical Engineering,AVAILABLE
9781420046465,9781498770934,HB,INR,2995.00,902M08,,,CRC,Chemistry,Print on Demand
9781420052213,,PB,,TBA,902M08,,,CRC,Software Networking & Security,Print on Demand
9781420059533,,PB,INR,3995.00,902M08,,,CRC,Chemistry,AVAILABLE
9781420059649,9781498770569,HB,INR,4995.00,902M08,,,CRC,Chemistry,Print on Demand
9781420060775,,PB,INR,2995.00,902M08,,,CRC,Chemistry,Print on Demand
9781420061338,9781498770590,HB,INR,4495.00,902M08,,,CRC,Materials & Chemical Engineering,Print on Demand
9781420061680,,HB,INR,4995.00,902M08,,,CRC,Life Science,Order To Order
9781420062540,,PB,INR,2995.00,902M08,,,CRC,Chemistry,Print on Demand
9781420062588,9781498770835,HB,INR,2995.00,902M08,,,CRC,GIS & Environmental Engineering,AVAILABLE
9781420064124,9781498771078,HB,INR,2995.00,902M08,,,CRC,Life Science,Print on Demand
9781420069297,9781498770613,HB,INR,1995.00,902M08,,,CRC,Chemistry,Print on Demand
9781420071443,9781498770897,HB,INR,4495.00,902M08,,,CRC,Chemistry,Print on Demand
9781420071887,,PB,INR,1995.00,902M08,,,CRC,Chemistry,Order To Order
9781420072051,,HB,INR,895.00,902M08,,,CRC,Software Networking & Security,AVAILABLE
9781420073065,9781498770866,HB,INR,3995.00,902M08,,,CRC,Life Science,Print on Demand
9781420073218,,HB,INR,3495.00,902M08,,,CRC,Life Science,Print on Demand
9781420078046,,HB,INR,4995.00,902M08,,,CRC,Life Science,Print on Demand
9781420078060,,HB,INR,4995.00,902M08,,,CRC,Life Science,Print on Demand
9781420078114,9781498770507,HB,INR,3995.00,902M08,,,CRC,Chemistry,Print on Demand
9781420079203,,HB,INR,5995.00,902M08,,,CRC,Chemistry,AVAILABLE
9781420082210,9781498770880,HB,INR,2995.00,902M08,,,CRC,Food & Nutrition,AVAILABLE
9781420084726,,HB,INR,4995.00,902M08,,,CRC,Life Science,Print on Demand
9781420086683,,HB,INR,4995.00,902M08,,,CRC,Life Science,Print on Demand
9781420093148,9781498771085,HB,INR,3295.00,902M08,,,CRC,Food & Nutrition,Print on Demand
9781439803363,,HB,INR,3495.00,902M08,,,CRC,Life Science,Print on Demand
9781439806654,,PB,INR,4495.00,902M08,,,CRC,Food & Nutrition,AVAILABLE
9781439807897,,HB,INR,4995.00,902M08,,,CRC,Life Science,Print on Demand
9781439809570,9781498770811,HB,INR,3495.00,902M08,,,CRC,Life Science,Print on Demand
9781439809938,,HB,INR,795.00,902M08,,,CRC,Software Networking & Security,Out Of Print
9781439810675,,PB,INR,2995.00,902M08,,,CRC,Physics,Print on Demand
9781439811047,9781498770910,HB,INR,3995.00,902M08,,,CRC,Materials & Chemical Engineering,AVAILABLE
9781439812693,,PB,INR,2495.00,902M08,,,CRC,Chemistry,Print on Demand
9781439815977,,PB,INR,3195.00,902M08,,,CRC,Chemistry,AVAILABLE
9781439816547,,HB,INR,495.00,902M08,,,CRC,Business Improvement,Print on Demand
9781439818558,9781498770989,HB,INR,3295.00,902M08,,,CRC,Chemistry,Print on Demand
9781439823682,,PB,INR,3995.00,902M08,,,CRC,Food & Nutrition,Print on Demand
9781439825754,,HB,INR,4995.00,902M08,,,CRC,Life Science,Print on Demand
9781439840764,9781498771214,HB,INR,2995.00,902M08,,,CRC,Chemistry,Print on Demand
9781439840788,,PB,INR,3995.00,902M08,,,CRC,Chemistry,AVAILABLE
9781439848296,,HB,INR,2995.00,902M08,,,CRC,Life Science,AVAILABLE
9781439849996,9781498770521,HB,INR,2995.00,902M08,,,CRC,Materials & Chemical Engineering,Print on Demand
9781439856444,9781498770842,HB,INR,3995.00,902M08,,,CRC,Chemistry,Print on Demand
9781439857489,9781498770859,HB,INR,1495.00,902M08,,,CRC,Materials & Chemical Engineering,Print on Demand
9781439860281,,PB,INR,3995.00,902M08,,,CRC,Life Science,Print on Demand
9781439894255,,PB,INR,1495.00,902M08,,,CRC,Ergonomics & Industrial Engineering,Print on Demand
9781466507432,9781498770941,HB,INR,1795.00,902M08,,,CRC,Chemistry,AVAILABLE
9781466513518,,PB,INR,3495.00,902M08,,,CRC,Food & Nutrition,AVAILABLE
9781466513587,,PB,INR,2495.00,902M08,,,CRC,Food & Nutrition,Print on Demand
9781498704106,,PB,INR,2995.00,902M08,,,CRC,Civil & Mechanical Engineering,Print on Demand
9781560223276,,PB,INR,3295.00,902M08,,,CRC,Life Science,Print on Demand
